id_tipo_item,id_fonte,nome,valor,unidade_medida,medida_base,calorias,carboidratos,proteinas,lipidios,fibras,vitamina_a,vitamina_c,vitamina_d,vitamina_e,vitamina_b1,vitamina_b2,vitamina_b6,vitamina_b12,niacina,folico,pantotenico,calcio,ferro,magnesio,potassio,selenio,fosforo,iodo,cobre,zinco,sodio,gordura_total,colesterol,gordura_saturada,gordura_poliinsaturada,gordura_monoinsaturada
3,1,"Acerola, polpa, congelada",0,2,100,21.9368,5.54133333333333,0.591666666666667,0,0.703333333333333,0,623.239333333333,0,0,0,0.096,0,0,0,0,0,7.59333333333333,0.167333333333333,8.658,111.985666666667,0,12.857,0,0.039333333333333,0.072666666666667,1.28,0,0,0,0,0
3,1,"Ameixa, calda, enlatada",0,2,100,182.84662,46.8926666666667,0.408333333333333,0,0.517,0,4.26966666666667,0,0,0,0.233,0.37,0,0,0,0,13.151,2.15333333333333,9.96433333333333,221.193,0,20.937,0,0.027,0.136333333333333,2.70433333333333,0,0,0,0,0
3,1,"Ameixa, crua",0,2,100,52.5424826086957,13.8515942028986,0.771739130434783,0,2.43333333333333,0,7.63,0,0,0.07,0,0.03,0,0,0,0,5.72,0.103333333333333,5.47666666666667,134.053333333333,0,13.9166666666667,0,0.056666666666667,0.05,0,0,0,0,0,0
3,1,"Ameixa, em calda, enlatada, drenada",0,2,100,177.359185315371,47.658,1.025,0.280333333333333,4.54666666666667,0,5.15166666666667,0,0,0,0.223333333333333,0.083333333333333,0,0,0,0,39.237,2.69766666666667,14.491,263.261333333333,0,26.0736666666667,0,0.160666666666667,0.201333333333333,2.79033333333333,0.2,0,0.1,0.1,0
3,1,"Atemóia, crua",0,2,100,96.9715874479214,25.3321666666667,0.970833333333333,0.300333333333333,2.13533333333333,0,10.1466666666667,0,0,0.093333333333333,0.07,0.07,0,1.58,0,0,22.766,0.164166666666667,24.8353333333333,300.012666666667,0,23.3646666666667,0,0.173,0.187666666666667,0.785,0.2,0,0.1,0.1,0
3,1,"Banana, da terra, crua",0,2,100,128.024452173913,33.6652173913044,1.43478260869565,0.24,1.52666666666667,0,15.7466666666667,0,0,0.03,0.02,0.14,0,0,0,0,4.151,0.293333333333333,23.7866666666667,328.03,0,25.5166666666667,0,0.053333333333333,0.16,0,0,0,0,0,0
3,1,"Banana, doce em barra",0,2,100,280.105192550639,75.6665833333333,2.16875,0.05,3.83333333333333,0,0,0,0,0.03,0,0.056666666666667,0,1.41,0,0,11.9503333333333,0.613,49.194,518.25,0,36.876,0,0.164666666666667,0.302,9.88233333333333,0,0,0,0,0
3,1,"Banana, figo, crua",0,2,100,105.08265,27.8044166666667,1.13125,0.141666666666667,2.8,0,17.4966666666667,0,0,0.09,0,0.03,0,0,0,0,6.35633333333333,0.198,30.1613333333333,386.591666666667,0,15.8216666666667,0,0.064,0.122666666666667,0,0,0,0,0,0
3,1,"Banana, maçã, crua",0,2,100,86.8053304347826,22.3363768115942,1.7536231884058,0.06,2.59333333333333,0,10.4666666666667,0,0,0,0,0.143333333333333,0,0,0,0,3.22,0.203333333333333,23.6866666666667,264.386666666667,0,28.6833333333333,0,0.11,0.12,0,0,0,0,0,0
3,1,"Banana, nanica, crua",0,2,100,91.528847826087,23.848115942029,1.39855072463768,0.116666666666667,1.94666666666667,0,5.86,0,0,0,0.02,0.143333333333333,0,0,0,0,3.41666666666667,0.346666666666667,27.7966666666667,376.47,0,26.72,0,0.103333333333333,0.176666666666667,0,0,0,0,0,0
3,1,"Banana, ouro, crua",0,2,100,112.366047826087,29.3414492753623,1.48188405797101,0.21,1.95333333333333,0,7.55666666666667,0,0,0,0,0.143333333333333,0,0,0,0,3.18666666666667,0.336666666666667,28.3833333333333,354.81,0,22.27,0,0.076666666666667,0.256666666666667,0,0,0,0,0,0
3,1,"Banana, pacova, crua",0,2,100,77.9095279250741,20.3125833333333,1.22708333333333,0.079,2.03033333333333,0,0,0,0,0.05,0.03,0.17,0,0,0,0,5.49033333333333,0.374666666666667,30.4123333333333,267.35,0,19.753,0,0.064333333333333,0.135333333333333,0.938666666666667,0,0,0,0,0
3,1,"Banana, prata, crua",0,2,100,98.2497021739131,25.956884057971,1.26811594202899,0.065,2.04333333333333,0,21.59,0,0,0,0.02,0.1,0,0,0,0,7.56333333333333,0.38,26.29,357.676666666667,0,22.1966666666667,0,0.053333333333333,0.146666666666667,0,0,0,0,0,0
3,1,"Cacau, cru",0,2,100,74.29148,19.4111666666667,0.954166666666667,0.144,2.189,0,13.5633333333333,0,0,0.246666666666667,0,0.04,0,0,0,0,12.1046666666667,0.258333333333333,24.6163333333333,71.644,0,9.33733333333333,0,0.146666666666667,0.587666666666667,0.700333333333333,0,0,0,0,0
3,1,"Cajá-Manga, cru",0,2,100,45.5809687737227,11.4341666666667,1.27916666666667,0,2.57533333333333,0,26.6966666666667,0,0,0.11,0,0.05,0,0,0,0,12.744,0.154333333333333,11.284,119.399,0,24.4696666666667,0,0.024333333333333,0.181,1.43866666666667,0,0,0,0,0
3,1,"Cajá, polpa, congelada",0,2,100,26.3322693110506,6.37441666666666,0.589583333333333,0.167666666666667,1.36,0,0,0,0,0.04,0,0,0,0,0,0,9.16066666666667,0.322333333333333,7.17133333333333,148.075,0,25.655,0,0.098666666666667,0.054,6.945,0,0,0,0,0
3,1,"Caju, cru",0,2,100,43.0650685217391,10.2889888405797,0.971014492753623,0.33,1.68,0,219.333333333333,0,0,0,0,0,0,0,0,0,1.41666666666667,0.153333333333333,10.11,123.86,0,15.6366666666667,0,0.073333333333333,0.09,2.96666666666667,0,0,0,0,0
3,1,"Caju, polpa, congelada",0,2,100,36.56868,9.35074999999999,0.48125,0.154,0.814666666666667,0,119.719333333333,0,0,0,0.023,0,0,2.24666666666667,0,0,0.839333333333333,0.146666666666667,7.07166666666667,87.6633333333333,0,9.77333333333333,0,0.066666666666667,0.083666666666667,4.16166666666667,0,0,0,0,0
3,1,"Caju, suco concentrado, envasado",0,2,100,45.1086266666667,10.7338333333333,0.404166666666667,0.2,0.626,0,138.695333333333,0,0,0,0.032,0,0,0,0,0,0.975666666666667,0.146,8.447,106.987,0,11.4003333333333,0,0.037666666666667,0.065,45.0443333333333,0,0,0,0,0
3,1,"Caqui, chocolate, cru",0,2,100,71.3500181116462,19.32575,0.35625,0.069333333333333,6.51766666666667,0,29.6133333333333,0,0,0,0,0.03,0,0,0,0,17.8483333333333,0.099,8.54733333333333,163.546333333333,0,18.4296666666667,0,0,0.187,2.18333333333333,0,0,0,0,0
3,1,"Carambola, crua",0,2,100,45.7408887934287,11.4815,0.870833333333333,0.177,2.03133333333333,0,60.8666666666667,0,0,0.116666666666667,0,0,0,0,0,0,4.78833333333333,0.198333333333333,7.361,132.576333333333,0,10.749,0,0.077333333333333,0.24,4.09466666666667,0,0,0,0,0
3,1,"Ciriguela, crua",0,2,100,75.59411,18.8574166666667,1.39791666666667,0.359666666666667,3.902,0,27.0266666666667,0,0,0.143333333333333,0,0,0,0,0,0,27.414,0.357333333333333,17.9633333333333,248.014666666667,0,48.5993333333333,0,0.124333333333333,0.531333333333333,1.68233333333333,0.3,0,0.2,0.1,0
3,1,"Cupuaçu, cru",0,2,100,49.4225587743719,10.4335833333333,1.16041666666667,0.951333333333333,3.116,0,24.513,0,0,0.366333333333333,0.0366,0.073333333333333,0,4.34333333333333,0,0,13.1203333333333,0.485666666666667,18.1713333333333,331.033333333333,0,21.2815,0,0.074,0.336666666666667,3.196,0.7,0,0.4,0.1,0.2
3,1,"Cupuaçu, polpa, congelada",0,2,100,48.79689,11.3869166666667,0.84375,0.593666666666667,1.591,0,10.489,0,0,0.066666666666667,0.071,0.05,0,0,0,0,5.49066666666667,0.259,13.9113333333333,291.092333333333,0,14.1963333333333,0,0.139666666666667,0.151,0.689,0.4,0,0.3,0,0.1
3,1,"Figo, cru",0,2,100,41.4471260869565,10.2459420289855,0.967391304347826,0.156666666666667,1.79333333333333,0,0.79,0,0,0.05,0,0,0,0,0,0,27.39,0.203333333333333,11.31,174.42,0,14.57,0,0.13,0.09,0,0,0,0,0,0
3,1,"Figo, enlatado, em calda",0,2,100,184.360717391304,50.3384057971015,0.561594202898551,0.15,1.97666666666667,0,5.24333333333333,0,0,0,0,0,0,0,0,0,32.6166666666667,0.503333333333333,6.85,39.35,0,6.25333333333333,0,0.25,0.09,6.87,0,0,0,0,0
3,1,"Fruta-pão, crua",0,2,100,67.04562,17.1744166666667,1.08125,0.189333333333333,5.54533333333333,0,9.86666666666667,0,0,0.03,0,0,0,0,0,0,33.6756666666667,0.230666666666667,24.033,188.126333333333,0,27.3936666666667,0,0.071666666666667,0.126,0.799333333333333,0.1,0,0.1,0,0
3,1,"Goiaba, branca, com casca, crua",0,2,100,51.737747826087,12.4014492753623,0.898550724637681,0.486666666666667,6.33,0,99.195,0,0,0,0,0.026666666666667,0,0,0,0,5.00733333333333,0.17,7.04333333333333,219.77,0,16.4033333333333,0,0.043333333333333,0.156666666666667,0,0.288666666666667,0,0.056666666666667,0.232,0
3,1,"Goiaba, doce em pasta",0,2,100,268.959826086957,74.1236231884058,0.579710144927536,0,3.73333333333333,0,23.0566666666667,0,0,0.07,0,0,0,0,0,0,10.06,0.4,6.48666666666667,164.806666666667,0,53.57,0,0.06,0.09,3.7,0,0,0,0,0
3,1,"Goiaba, doce, cascão",0,2,100,285.587792439004,78.70275,0.414583333333333,0.103333333333333,4.36666666666667,0,34.3266666666667,0,0,0,0,0,0,1.40666666666667,0,0,14.699,0.402333333333333,9.66833333333334,250.723333333333,0,28.2043333333333,0,0.078666666666667,0.14,11.0293333333333,0,0,0,0,0
3,1,"Goiaba, vermelha, com casca, crua",0,2,100,54.1699304347826,13.0097101449275,1.08695652173913,0.44,6.22333333333333,0,80.6016666666667,0,0,0,0,0.03,0,0,0,0,4.45133333333333,0.17,6.89333333333333,197.58,0,15.37,0,0.04,0.13,0,0.310333333333334,0,0.053666666666667,0.256666666666667,0
3,1,"Graviola, crua",0,2,100,61.6218983766636,15.8395,0.845833333333333,0.21,1.909,0,19.1373333333333,0,0,0.168,0.124333333333333,0.033333333333333,0,0,0,0,40.118,0.169666666666667,23.4993333333333,249.665666666667,0,19.169,0,0.039333333333333,0.126,4.16,0.1,0,0,0,0.1
3,1,"Graviola, polpa, congelada",0,2,100,38.27387,9.78266666666666,0.566666666666667,0.137666666666667,1.18766666666667,0,10.4753333333333,0,0,0,0.093666666666667,0,0,0,0,0,5.97866666666667,0.102666666666667,9.76,169.956666666667,0,16.5883333333333,0,0.061666666666667,0.053666666666667,3.04633333333333,0,0,0,0,0
3,1,"Jabuticaba, crua",0,2,100,58.05315,15.2558333333333,0.6125,0.128333333333333,2.299,0,16.17,0,0,0.06,0,0,0,0,0,0,8.348,0.094666666666667,17.7796666666667,129.724333333333,0,14.5496666666667,0,0.071666666666667,0.283333333333333,0,0,0,0,0,0
3,1,"Jaca, crua",0,2,100,87.92035,22.4975833333333,1.40208333333333,0.265,2.386,0,14.8166666666667,0,0,0.1,0.036666666666667,0.046666666666667,0,0,0,0,11.245,0.382666666666667,40.0523333333333,233.752333333333,0,13.8993333333333,0,0.093333333333333,0.166666666666667,1.80166666666667,0.2,0,0.1,0,0.1
